Store,Week,Week_of_yr,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
25,28,32,13-08-2010,686072.39,0,72.73,2.805,204.8533784,7.527
25,29,33,20-08-2010,724499.81,0,71.81,2.779,204.8217044,7.527
25,30,34,27-08-2010,711461.95,0,67.15,2.755,204.7900305,7.527
25,31,35,3/9/10,685700.08,0,71.17,2.715,204.7583566,7.527
25,32,36,10/9/10,655811.95,1,61.14,2.699,204.7266827,7.527
25,33,37,17-09-2010,628989.88,0,60.13,2.706,204.7513279,7.527
25,34,38,24-09-2010,607819.33,0,65.06,2.713,204.8182126,7.527
25,35,39,1/10/10,658640.14,0,57.56,2.707,204.8850973,7.484
25,36,40,8/10/10,674283.86,0,48.46,2.764,204.951982,7.484
25,37,41,15-10-2010,616094.72,0,54.09,2.868,205.0137637,7.484
25,38,42,22-10-2010,661644.19,0,46.73,2.917,205.0627881,7.484
25,39,43,29-10-2010,674458.03,0,55.72,2.921,205.1118126,7.484
25,40,44,5/11/10,696314.53,0,38.8,2.917,205.160837,7.484
25,41,45,12/11/10,713250.08,0,40.68,2.931,205.2098614,7.484
25,42,46,19-11-2010,718056.73,0,42.72,3,205.0992811,7.484
25,43,47,26-11-2010,1115240.61,1,43.43,3.039,204.9621,7.484
25,44,48,3/12/10,885572.96,0,32.41,3.046,204.8249189,7.484
25,45,49,10/12/10,964729.18,0,22.65,3.109,204.6877378,7.484
25,46,50,17-12-2010,1047707.59,0,21.6,3.14,204.6321194,7.484
25,47,51,24-12-2010,1295391.19,0,22.94,3.141,204.6376731,7.484
25,48,52,31-12-2010,623092.54,1,25.89,3.179,204.6432267,7.484
25,49,1,7/1/11,558794.63,0,29,3.193,204.6487803,7.343
25,50,2,14-01-2011,572360.83,0,18.3,3.205,204.7026042,7.343
25,51,3,21-01-2011,568093.57,0,23.21,3.229,205.0460497,7.343
25,52,4,28-01-2011,600448.69,0,18.92,3.237,205.3894952,7.343
25,53,5,4/2/11,639830.45,0,23.94,3.231,205.7329407,7.343
25,54,6,11/2/11,615666.78,1,21.18,3.239,206.0763862,7.343
25,55,7,18-02-2011,634637.03,0,38.42,3.245,206.3694701,7.343
25,56,8,25-02-2011,570816.34,0,28.36,3.274,206.6424093,7.343
25,57,9,4/3/11,640912.18,0,31.59,3.433,206.9153485,7.343
25,58,10,11/3/11,599828.39,0,36.73,3.582,207.1882876,7.343
25,59,11,18-03-2011,603393.64,0,40.94,3.631,207.4283845,7.343
25,60,12,25-03-2011,616324.24,0,38.51,3.625,207.6553444,7.343
25,61,13,1/4/11,618377.79,0,28.5,3.638,207.8823043,7.287
25,62,14,8/4/11,648606.13,0,42.11,3.72,208.1092642,7.287
25,63,15,15-04-2011,674562.45,0,51.43,3.821,208.3172811,7.287
25,64,16,22-04-2011,756588.42,0,45.87,3.892,208.4779405,7.287
25,65,17,29-04-2011,649245,0,58.43,3.962,208.6386,7.287
25,66,18,6/5/11,659446.55,0,49.5,4.046,208.7992595,7.287
25,67,19,13-05-2011,684783.15,0,60.1,4.066,208.9599189,7.287
25,68,20,20-05-2011,677971.33,0,56.56,4.062,208.7583165,7.287
25,69,21,27-05-2011,718373.94,0,67.18,3.985,208.556714,7.287
25,70,22,3/6/11,737551.74,0,70.69,3.922,208.3551116,7.287
25,71,23,10/6/11,740259.63,0,71.45,3.881,208.1535092,7.287
25,72,24,17-06-2011,717373.43,0,63.58,3.842,208.1265604,7.287
25,73,25,24-06-2011,699270.1,0,70.71,3.804,208.2306018,7.287
25,74,26,1/7/11,706206.86,0,66.61,3.748,208.3346432,7.274
25,75,27,8/7/11,698529.64,0,71.64,3.711,208.4386847,7.274
25,76,28,15-07-2011,680510.23,0,72.67,3.76,208.5309337,7.274
25,77,29,22-07-2011,670854.96,0,78.1,3.811,208.5937018,7.274
25,78,30,29-07-2011,668390.82,0,74.72,3.829,208.6564699,7.274
25,79,31,5/8/11,679706.01,0,74,3.842,208.719238,7.274
25,80,32,12/8/11,667130.48,0,70.93,3.812,208.7820061,7.274
25,81,33,19-08-2011,688958.75,0,68.09,3.747,208.8424359,7.274
25,82,34,26-08-2011,726422.55,0,66.8,3.704,208.902476,7.274
25,83,35,2/9/11,699779,0,67.2,3.703,208.9625161,7.274
25,84,36,9/9/11,673248.48,1,67.51,3.738,209.0225562,7.274
25,85,37,16-09-2011,628720.46,0,62.05,3.742,209.1893892,7.274
25,86,38,23-09-2011,620885.93,0,60.28,3.711,209.4986126,7.274
25,87,39,30-09-2011,639160.24,0,60.7,3.645,209.807836,7.274
25,88,40,7/10/11,671522.87,0,50.82,3.583,210.1170595,7.082
25,89,41,14-10-2011,646915.47,0,58.95,3.541,210.4027602,7.082
25,90,42,21-10-2011,690675.5,0,50.22,3.57,210.5473252,7.082
25,91,43,28-10-2011,724443.97,0,46.28,3.569,210.6918901,7.082
25,92,44,4/11/11,718393.61,0,40.88,3.551,210.8364551,7.082
25,93,45,11/11/11,719235.07,0,44.81,3.53,210.9810201,7.082
25,94,46,18-11-2011,728525.6,0,46.41,3.53,211.1847207,7.082
25,95,47,25-11-2011,1116211.39,1,43.49,3.492,211.4120757,7.082
25,96,48,2/12/11,878314.57,0,42.85,3.452,211.6394306,7.082
25,97,49,9/12/11,916446.02,0,38.69,3.415,211.8667856,7.082
25,98,50,16-12-2011,997502.47,0,33.09,3.413,212.0685039,7.082
25,99,51,23-12-2011,1290532.97,0,36.56,3.389,212.2360401,7.082
25,100,52,30-12-2011,683665.37,1,32.42,3.389,212.4035763,7.082
25,101,1,6/1/12,636419.12,0,30.23,3.422,212.5711125,6.961
25,102,2,13-01-2012,614764.31,0,34.6,3.513,212.7386486,6.961
25,103,3,20-01-2012,594744.89,0,23.87,3.533,212.8336399,6.961
25,104,4,27-01-2012,589554.29,0,32.24,3.567,212.9286312,6.961
25,105,5,3/2/12,642776.4,0,34.98,3.617,213.0236225,6.961
25,106,6,10/2/12,658984.38,1,32.47,3.64,213.1186138,6.961
25,107,7,17-02-2012,654088.02,0,32.23,3.695,213.2732106,6.961
25,108,8,24-02-2012,613501.05,0,35.51,3.739,213.4725116,6.961
25,109,9,2/3/12,643155.89,0,36.01,3.816,213.6718127,6.961
25,110,10,9/3/12,643711.53,0,37.44,3.848,213.8711137,6.961
25,111,11,16-03-2012,638204.27,0,50.64,3.862,214.0167132,6.961
25,112,12,23-03-2012,672831.78,0,62.7,3.9,214.0907105,6.961
25,113,13,30-03-2012,684348.92,0,47.92,3.953,214.1647079,6.961
25,114,14,6/4/12,791356.9,0,44.73,3.996,214.2387053,7.139
25,115,15,13-04-2012,658691.56,0,42.46,4.044,214.3127027,7.139
25,116,16,20-04-2012,661566.48,0,57.1,4.027,214.3675045,7.139
25,117,17,27-04-2012,655157.32,0,44.2,4.004,214.4223063,7.139
25,118,18,4/5/12,696421.72,0,58.76,3.951,214.4771081,7.139
25,119,19,11/5/12,739866.16,0,59.21,3.889,214.5319099,7.139
25,120,20,18-05-2012,717207.19,0,58.21,3.848,214.5485571,7.139
25,121,21,25-05-2012,783371.02,0,67.69,3.798,214.5499425,7.139
25,122,22,1/6/12,694765.95,0,69.54,3.742,214.5513278,7.139
25,123,23,8/6/12,730254.19,0,58.48,3.689,214.5527132,7.139
25,124,24,15-06-2012,753860.89,0,68.34,3.62,214.5653243,7.139
25,125,25,22-06-2012,721601.9,0,73.52,3.564,214.606,7.139
25,126,26,29-06-2012,718890.81,0,69.84,3.506,214.6466757,7.139
25,127,27,6/7/12,753385.55,0,75.52,3.475,214.6873514,7.28
25,128,28,13-07-2012,714093.95,0,73.87,3.523,214.728027,7.28
25,129,29,20-07-2012,685676.58,0,74.32,3.567,214.7331351,7.28
25,130,30,27-07-2012,659109.53,0,72.98,3.647,214.7382432,7.28
25,131,31,3/8/12,709724.6,0,72.08,3.654,214.7433514,7.28
25,132,32,10/8/12,710496.97,0,71.93,3.722,214.7484595,7.28
25,133,33,17-08-2012,728467.72,0,66.99,3.807,214.825578,7.28
25,134,34,24-08-2012,756527.64,0,64.53,3.834,214.9567044,7.28
25,135,35,31-08-2012,714828.73,0,68.55,3.867,215.0878309,7.28
25,136,36,7/9/12,671482.9,1,72.79,3.911,215.2189573,7.28
25,137,37,14-09-2012,657241.63,0,60.9,3.948,215.3583757,7.28
25,138,38,21-09-2012,664745.2,0,57.6,4.038,215.5475459,7.28
25,139,39,28-09-2012,683300.84,0,54.52,3.997,215.7367162,7.28
25,140,40,5/10/12,699536.73,0,57.58,3.985,215.9258865,7.293
25,141,41,12/10/12,697317.41,0,43.74,4,216.1150568,7.293
25,142,42,19-10-2012,685531.85,0,51.93,3.969,216.1464699,7.293
25,143,43,26-10-2012,688940.94,0,56.69,3.882,216.1515902,7.293
26,1,5,5/2/10,1034119.21,0,9.55,2.788,131.5279032,8.488
26,2,6,12/2/10,1015684.09,1,18.14,2.771,131.5866129,8.488
26,3,7,19-02-2010,999348.55,0,22.62,2.747,131.637,8.488
26,4,8,26-02-2010,855385.01,0,27.32,2.753,131.686,8.488
26,5,9,5/3/10,1005669.58,0,28.6,2.766,131.735,8.488
26,6,10,12/3/10,963382.09,0,31.1,2.805,131.784,8.488
26,7,11,19-03-2010,903366.55,0,35.34,2.834,131.8242903,8.488
26,8,12,26-03-2010,893613,0,35.26,2.831,131.863129,8.488
26,9,13,2/4/10,1029849.2,0,36.53,2.826,131.9019677,8.512
26,10,14,9/4/10,1022293.81,0,50.13,2.849,131.9408065,8.512
26,11,15,16-04-2010,905548.38,0,36.6,2.885,131.9809,8.512
26,12,16,23-04-2010,881930.87,0,39.68,2.895,132.0226667,8.512
26,13,17,30-04-2010,904503.85,0,40.56,2.935,132.0644333,8.512
26,14,18,7/5/10,1074479.73,0,54.72,2.981,132.1062,8.512
26,15,19,14-05-2010,972663.59,0,39.08,2.983,132.152129,8.512
26,16,20,21-05-2010,986765.01,0,50.81,2.961,132.2230323,8.512
26,17,21,28-05-2010,1069851.59,0,61.65,2.906,132.2939355,8.512
26,18,22,4/6/10,1003202.66,0,58.46,2.857,132.3648387,8.512
26,19,23,11/6/10,1073862.59,0,51.62,2.83,132.4357419,8.512
26,20,24,18-06-2010,1001286.67,0,53.62,2.805,132.4733333,8.512
26,21,25,25-06-2010,976242.09,0,63.78,2.81,132.4976,8.512
26,22,26,2/7/10,1078455.48,0,58.9,2.815,132.5218667,8.445
26,23,27,9/7/10,1122356.53,0,71.08,2.806,132.5461333,8.445
26,24,28,16-07-2010,1028151.72,0,67.66,2.796,132.5667742,8.445
26,25,29,23-07-2010,971615.62,0,65.4,2.784,132.5825806,8.445
26,26,30,30-07-2010,1005324.28,0,63.79,2.792,132.5983871,8.445
26,27,31,6/8/10,1125329.77,0,62.93,2.792,132.6141935,8.445
26,28,32,13-08-2010,1011938.29,0,61.58,2.81,132.63,8.445
26,29,33,20-08-2010,1007385.36,0,62.68,2.796,132.6616129,8.445
26,30,34,27-08-2010,977322.52,0,57.23,2.77,132.6932258,8.445
26,31,35,3/9/10,1037549.71,0,66.93,2.735,132.7248387,8.445
26,32,36,10/9/10,1042226.3,1,54.82,2.717,132.7564516,8.445
26,33,37,17-09-2010,923473.7,0,50.08,2.716,132.7670667,8.445
26,34,38,24-09-2010,868636.3,0,52.47,2.718,132.7619333,8.445
26,35,39,1/10/10,923221.52,0,57.8,2.717,132.7568,8.149
26,36,40,8/10/10,1001069.52,0,46.81,2.776,132.7516667,8.149
26,37,41,15-10-2010,937956.89,0,39.93,2.878,132.7633548,8.149
26,38,42,22-10-2010,916522.66,0,36.13,2.919,132.8170968,8.149
26,39,43,29-10-2010,895069.88,0,40.3,2.938,132.8708387,8.149
26,40,44,5/11/10,970224.51,0,30.51,2.938,132.9245806,8.149
26,41,45,12/11/10,971193.01,0,37.51,2.961,132.9783226,8.149
26,42,46,19-11-2010,901972.7,0,36.73,3.03,132.9172,8.149
26,43,47,26-11-2010,1286833.62,1,28.11,3.07,132.8369333,8.149
26,44,48,3/12/10,1016143.64,0,27.73,3.065,132.7566667,8.149
26,45,49,10/12/10,1149612.04,0,16.6,3.132,132.6764,8.149
26,46,50,17-12-2010,1196813.33,0,20.61,3.139,132.6804516,8.149
26,47,51,24-12-2010,1573982.47,0,21.81,3.15,132.7477419,8.149
26,48,52,31-12-2010,877268.29,1,18.73,3.177,132.8150323,8.149
26,49,1,7/1/11,938149.21,0,21.13,3.193,132.8823226,7.907
26,50,2,14-01-2011,812323.29,0,16.7,3.215,132.9510645,7.907
26,51,3,21-01-2011,809833.21,0,12.98,3.232,133.0285161,7.907
26,52,4,28-01-2011,817485.14,0,5.54,3.243,133.1059677,7.907
26,53,5,4/2/11,911807.02,0,11.17,3.24,133.1834194,7.907
26,54,6,11/2/11,1010711.08,1,15.12,3.255,133.260871,7.907
26,55,7,18-02-2011,981978.02,0,19.63,3.263,133.3701429,7.907
26,56,8,25-02-2011,910298.44,0,16.3,3.281,133.4921429,7.907
26,57,9,4/3/11,945643.17,0,14.31,3.437,133.6141429,7.907
26,58,10,11/3/11,946614.55,0,28.13,3.6,133.7361429,7.907
26,59,11,18-03-2011,887426.12,0,31.76,3.634,133.8492258,7.907
26,60,12,25-03-2011,866566.54,0,22.99,3.624,133.9587419,7.907
26,61,13,1/4/11,849231.61,0,22.99,3.638,134.0682581,7.818
26,62,14,8/4/11,985229.81,0,29.09,3.72,134.1777742,7.818
26,63,15,15-04-2011,863266.12,0,39.46,3.823,134.2784667,7.818
26,64,16,22-04-2011,921700.61,0,33.81,3.919,134.3571,7.818
26,65,17,29-04-2011,873450.29,0,47.17,3.988,134.4357333,7.818
26,66,18,6/5/11,1024778.23,0,45,4.078,134.5143667,7.818
26,67,19,13-05-2011,941008.85,0,48.2,4.095,134.593,7.818
26,68,20,20-05-2011,938334.62,0,48.86,4.101,134.6803871,7.818
26,69,21,27-05-2011,996723.58,0,56.74,4.034,134.7677742,7.818
26,70,22,3/6/11,1054454.4,0,60.49,3.973,134.8551613,7.818
26,71,23,10/6/11,1094058.68,0,59.85,3.924,134.9425484,7.818
26,72,24,17-06-2011,981646.46,0,54.5,3.873,135.0837333,7.818
26,73,25,24-06-2011,997474.93,0,56.94,3.851,135.2652667,7.818
26,74,26,1/7/11,1070119.09,0,59.89,3.815,135.4468,7.767
26,75,27,8/7/11,1133807.03,0,63.34,3.784,135.6283333,7.767
26,76,28,15-07-2011,1021534.7,0,64.43,3.827,135.7837419,7.767
26,77,29,22-07-2011,1017867.8,0,69.52,3.882,135.8738387,7.767
26,78,30,29-07-2011,1005360.5,0,63.32,3.898,135.9639355,7.767
26,79,31,5/8/11,1107552.43,0,63.16,3.903,136.0540323,7.767
26,80,32,12/8/11,1087644.5,0,62.99,3.88,136.144129,7.767
26,81,33,19-08-2011,1021766.75,0,60.58,3.82,136.183129,7.767
26,82,34,26-08-2011,1064617.62,0,61.1,3.796,136.2136129,7.767
26,83,35,2/9/11,1040143.14,0,59.67,3.784,136.2440968,7.767
26,84,36,9/9/11,1069710.97,1,60.98,3.809,136.2745806,7.767
26,85,37,16-09-2011,951569.84,0,55.19,3.809,136.3145,7.767
26,86,38,23-09-2011,923644.6,0,50.72,3.758,136.367,7.767
26,87,39,30-09-2011,959339.51,0,59.42,3.684,136.4195,7.767
26,88,40,7/10/11,1130022.99,0,46.84,3.633,136.472,7.598
26,89,41,14-10-2011,987886.08,0,53.91,3.583,136.5150968,7.598
26,90,42,21-10-2011,974907.28,0,45.23,3.618,136.5017742,7.598
26,91,43,28-10-2011,972256.98,0,35.06,3.604,136.4884516,7.598
26,92,44,4/11/11,988950.75,0,31.7,3.586,136.475129,7.598
26,93,45,11/11/11,1077640.13,0,40.08,3.57,136.4618065,7.598
26,94,46,18-11-2011,946091.79,0,37.78,3.571,136.4666667,7.598
26,95,47,25-11-2011,1282320.05,1,31.07,3.536,136.4788,7.598
26,96,48,2/12/11,1012498.49,0,36.74,3.501,136.4909333,7.598
26,97,49,9/12/11,1148987.46,0,34.24,3.47,136.5030667,7.598
26,98,50,16-12-2011,1204807.83,0,28.24,3.445,136.5335161,7.598
26,99,51,23-12-2011,1515175.01,0,22.53,3.413,136.5883871,7.598
26,100,52,30-12-2011,972834.42,1,18.8,3.402,136.6432581,7.598
26,101,1,6/1/12,971557.62,0,22.94,3.439,136.698129,7.467
26,102,2,13-01-2012,836305.65,0,25.55,3.523,136.753,7.467
26,103,3,20-01-2012,838751.5,0,15.22,3.542,136.8564194,7.467
26,104,4,27-01-2012,820059.89,0,24.16,3.568,136.9598387,7.467
26,105,5,3/2/12,939158.25,0,25.24,3.633,137.0632581,7.467
26,106,6,10/2/12,1081005.64,1,23.89,3.655,137.1666774,7.467
26,107,7,17-02-2012,965788.76,0,23.9,3.703,137.2583103,7.467
26,108,8,24-02-2012,917924.47,0,28.06,3.751,137.3411034,7.467
26,109,9,2/3/12,955641.74,0,22.49,3.827,137.4238966,7.467
26,110,10,9/3/12,1028569.01,0,29.03,3.876,137.5066897,7.467
26,111,11,16-03-2012,919503.4,0,35.06,3.867,137.5843871,7.467
26,112,12,23-03-2012,874790.68,0,49.97,3.889,137.6552903,7.467
26,113,13,30-03-2012,922018.43,0,33.33,3.921,137.7261935,7.467
26,114,14,6/4/12,1116829.23,0,33.35,3.957,137.7970968,7.489
26,115,15,13-04-2012,889670.29,0,36.9,4.025,137.868,7.489
26,116,16,20-04-2012,923600.02,0,50.81,4.046,137.9230667,7.489
26,117,17,27-04-2012,911969,0,43.6,4.023,137.9781333,7.489
26,118,18,4/5/12,946573.29,0,40.29,3.991,138.0332,7.489
26,119,19,11/5/12,1062548.73,0,47.11,3.947,138.0882667,7.489
26,120,20,18-05-2012,978082.84,0,52.55,3.899,138.1065806,7.489
26,121,21,25-05-2012,1067310.74,0,58.2,3.85,138.1101935,7.489
26,122,22,1/6/12,1015853.03,0,58.51,3.798,138.1138065,7.489
26,123,23,8/6/12,1106176.83,0,49.43,3.746,138.1174194,7.489
26,124,24,15-06-2012,1029248.22,0,57.84,3.683,138.1295333,7.489
26,125,25,22-06-2012,1056282.91,0,63.04,3.629,138.1629,7.489
26,126,26,29-06-2012,1051190.44,0,60.71,3.577,138.1962667,7.489
26,127,27,6/7/12,1180470.8,0,64.94,3.538,138.2296333,7.405
26,128,28,13-07-2012,1063149.78,0,64.47,3.561,138.263,7.405
26,129,29,20-07-2012,1049625.9,0,66.75,3.61,138.2331935,7.405
26,130,30,27-07-2012,1031745.14,0,64.12,3.701,138.2033871,7.405
26,131,31,3/8/12,1090915.09,0,65.6,3.698,138.1735806,7.405
26,132,32,10/8/12,1121476.51,0,67.01,3.772,138.1437742,7.405
26,133,33,17-08-2012,1068292.56,0,65.54,3.84,138.1857097,7.405
26,134,34,24-08-2012,1022704.2,0,62.08,3.874,138.2814516,7.405
26,135,35,31-08-2012,1053495.51,0,63.69,3.884,138.3771935,7.405
26,136,36,7/9/12,1081874.03,1,61.58,3.921,138.4729355,7.405
26,137,37,14-09-2012,986131.94,0,57.69,3.988,138.5673,7.405
26,138,38,21-09-2012,961084.08,0,52.68,4.056,138.6534,7.405
26,139,39,28-09-2012,964726.37,0,50.66,4.018,138.7395,7.405
26,140,40,5/10/12,1095504.26,0,54.07,4.027,138.8256,7.138
26,141,41,12/10/12,1044639.69,0,45.19,4.029,138.9117,7.138
26,142,42,19-10-2012,975578.02,0,43.51,4,138.8336129,7.138
26,143,43,26-10-2012,958619.8,0,46.95,3.917,138.7281613,7.138
27,1,5,5/2/10,1874289.79,0,27.19,2.954,135.3524608,8.237
27,2,6,12/2/10,1745362.72,1,29.81,2.94,135.4113076,8.237
27,3,7,19-02-2010,1945070.33,0,32.44,2.909,135.4657781,8.237
27,4,8,26-02-2010,1390934.27,0,36,2.91,135.5195191,8.237
27,5,9,5/3/10,1313729.72,0,38.07,2.919,135.5732602,8.237
27,6,10,12/3/10,1925113.12,0,45.98,2.938,135.6270013,8.237
27,7,11,19-03-2010,1700627.97,0,49.04,2.96,135.6682247,8.237
27,8,12,26-03-2010,1836714.84,0,52.34,2.963,135.7073618,8.237
27,9,13,2/4/10,2053952.97,0,46.9,2.957,135.7464988,8.058
27,10,14,9/4/10,1955814.13,0,62.62,2.992,135.7856359,8.058
27,11,15,16-04-2010,1857500.96,0,54.95,3.01,135.82725,8.058
27,12,16,23-04-2010,1850205.47,0,53.91,3.021,135.8721667,8.058
27,13,17,30-04-2010,1805885.04,0,53.55,3.042,135.9170833,8.058
27,14,18,7/5/10,1939458.84,0,69.02,3.095,135.962,8.058
27,15,19,14-05-2010,1842465.78,0,53.82,3.112,136.010394,8.058
27,16,20,21-05-2010,1836595.58,0,63.31,3.096,136.0796521,8.058
27,17,21,28-05-2010,1962468.67,0,67.88,3.046,136.1489101,8.058
27,18,22,4/6/10,2073102.59,0,74.29,3.006,136.2181682,8.058
27,19,23,11/6/10,1873812.93,0,68.9,2.972,136.2874263,8.058
27,20,24,18-06-2010,1887182.27,0,70,2.942,136.3243393,8.058
27,21,25,25-06-2010,1962625.01,0,78.02,2.958,136.3483143,8.058
27,22,26,2/7/10,2024554.1,0,76.25,2.958,136.3722893,7.982
27,23,27,9/7/10,2119163.01,0,82.69,2.94,136.3962643,7.982
27,24,28,16-07-2010,1880691.64,0,78.26,2.933,136.4179827,7.982
27,25,29,23-07-2010,1808250.71,0,81.56,2.924,136.4366924,7.982
27,26,30,30-07-2010,1816489.53,0,79.78,2.932,136.4554021,7.982
27,27,31,6/8/10,1908036.68,0,77.45,2.942,136.4741118,7.982
27,28,32,13-08-2010,1864436.12,0,77.36,2.923,136.4928214,7.982
27,29,33,20-08-2010,1936878.46,0,75.16,2.913,136.5249182,7.982
27,30,34,27-08-2010,1870684.21,0,70.31,2.885,136.557015,7.982
27,31,35,3/9/10,1908110.9,0,78.52,2.86,136.5891118,7.982
27,32,36,10/9/10,1913494.81,1,70.38,2.837,136.6212085,7.982
27,33,37,17-09-2010,1629978.46,0,64.5,2.846,136.6338071,7.982
27,34,38,24-09-2010,1597002.71,0,67.08,2.837,136.6317821,7.982
27,35,39,1/10/10,1543532.83,0,70.19,2.84,136.6297571,8.021
27,36,40,8/10/10,1707662.87,0,57.78,2.903,136.6277321,8.021
27,37,41,15-10-2010,1728388.2,0,58.38,2.999,136.6401935,8.021
27,38,42,22-10-2010,1693935.29,0,52.82,3.049,136.688871,8.021
27,39,43,29-10-2010,1688955.49,0,61.02,3.055,136.7375484,8.021
27,40,44,5/11/10,1686010.02,0,45.91,3.049,136.7862258,8.021
27,41,45,12/11/10,1828010.25,0,45.9,3.065,136.8349032,8.021
27,42,46,19-11-2010,1704785.74,0,50.81,3.138,136.7715714,8.021
27,43,47,26-11-2010,2627910.75,1,46.67,3.186,136.6895714,8.021
27,44,48,3/12/10,1884343.67,0,41.81,3.2,136.6075714,8.021
27,45,49,10/12/10,2139733.68,0,30.83,3.255,136.5255714,8.021
27,46,50,17-12-2010,2350098.36,0,31.62,3.301,136.5292811,8.021
27,47,51,24-12-2010,3078162.08,0,31.34,3.309,136.597273,8.021
27,48,52,31-12-2010,1440963,1,29.59,3.336,136.665265,8.021
27,49,1,7/1/11,1568159.48,0,34.42,3.351,136.7332569,7.827
27,50,2,14-01-2011,1532308.62,0,25.7,3.367,136.803477,7.827
27,51,3,21-01-2011,1517029.9,0,30.13,3.391,136.8870657,7.827
27,52,4,28-01-2011,1421111.55,0,23.64,3.402,136.9706544,7.827
27,53,5,4/2/11,1628100.79,0,28.7,3.4,137.0542431,7.827
27,54,6,11/2/11,1636224.77,1,30.45,3.416,137.1378318,7.827
27,55,7,18-02-2011,1709365.19,0,39.32,3.42,137.2511849,7.827
27,56,8,25-02-2011,1688935.71,0,33.05,3.452,137.3764439,7.827
27,57,9,4/3/11,1656130.67,0,36.99,3.605,137.5017028,7.827
27,58,10,11/3/11,1613259.77,0,43.64,3.752,137.6269617,7.827
27,59,11,18-03-2011,1624539.21,0,46.65,3.796,137.7398929,7.827
27,60,12,25-03-2011,1554651.08,0,40.11,3.789,137.8478929,7.827
27,61,13,1/4/11,1628868.28,0,37.27,3.811,137.9558929,7.725
27,62,14,8/4/11,1689844.18,0,46.87,3.895,138.0638929,7.725
27,63,15,15-04-2011,1727175.61,0,52.24,3.981,138.1646952,7.725
27,64,16,22-04-2011,1921655.48,0,50.02,4.061,138.2475036,7.725
27,65,17,29-04-2011,1642074.64,0,61.71,4.117,138.3303119,7.725
27,66,18,6/5/11,1757041.96,0,56.48,4.192,138.4131202,7.725
27,67,19,13-05-2011,1763545.32,0,60.07,4.211,138.4959286,7.725
27,68,20,20-05-2011,1725268.56,0,60.22,4.202,138.587106,7.725
27,69,21,27-05-2011,1820723.17,0,66.43,4.134,138.6782834,7.725
27,70,22,3/6/11,2053708.01,0,74.17,4.069,138.7694608,7.725
27,71,23,10/6/11,1817914.71,0,73.26,4.025,138.8606382,7.725
27,72,24,17-06-2011,1814740.09,0,67.03,3.989,139.0028333,7.725
27,73,25,24-06-2011,1811455.15,0,72.02,3.964,139.1832917,7.725
27,74,26,1/7/11,1949983.93,0,73.76,3.916,139.36375,7.85
27,75,27,8/7/11,2000055.27,0,76.87,3.886,139.5442083,7.85
27,76,28,15-07-2011,1762155.79,0,77.83,3.915,139.7006325,7.85
27,77,29,22-07-2011,1754879.45,0,82.28,3.972,139.7969712,7.85
27,78,30,29-07-2011,1744879.06,0,79.41,4.004,139.8933099,7.85
27,79,31,5/8/11,1747289.53,0,78.14,4.02,139.9896486,7.85
27,80,32,12/8/11,1758437.96,0,76.67,3.995,140.0859873,7.85
27,81,33,19-08-2011,1781905.24,0,72.97,3.942,140.1289205,7.85
27,82,34,26-08-2011,2034400.78,0,72.88,3.906,140.1629528,7.85
27,83,35,2/9/11,1511717.53,0,71.44,3.879,140.196985,7.85
27,84,36,9/9/11,1911470.84,1,70.93,3.93,140.2310173,7.85
27,85,37,16-09-2011,1613773.9,0,69.65,3.937,140.2735,7.85
27,86,38,23-09-2011,1606208.68,0,63.61,3.899,140.32725,7.85
27,87,39,30-09-2011,1599626.26,0,70.92,3.858,140.381,7.85
27,88,40,7/10/11,1672339.27,0,56.91,3.775,140.43475,7.906
27,89,41,14-10-2011,1682652.51,0,64.78,3.744,140.4784194,7.906
27,90,42,21-10-2011,1689591.44,0,59.62,3.757,140.4616048,7.906
27,91,43,28-10-2011,1710372.4,0,51.81,3.757,140.4447903,7.906
27,92,44,4/11/11,1621109.3,0,44.46,3.738,140.4279758,7.906
27,93,45,11/11/11,1800728.07,0,49.69,3.719,140.4111613,7.906
27,94,46,18-11-2011,1723739.44,0,51.42,3.717,140.4127857,7.906
27,95,47,25-11-2011,2504400.71,1,47.88,3.689,140.4217857,7.906
27,96,48,2/12/11,1806924.74,0,50.55,3.666,140.4307857,7.906
27,97,49,9/12/11,2014665.98,0,46.28,3.627,140.4397857,7.906
27,98,50,16-12-2011,2205919.86,0,40.68,3.611,140.4700795,7.906
27,99,51,23-12-2011,2739019.75,0,41.59,3.587,140.528765,7.906
27,100,52,30-12-2011,1650604.6,1,37.85,3.566,140.5874505,7.906
27,101,1,6/1/12,1535287.4,0,35.8,3.585,140.6461359,8.009
27,102,2,13-01-2012,1492399.13,0,41.3,3.666,140.7048214,8.009
27,103,3,20-01-2012,1542131.05,0,30.35,3.705,140.8086118,8.009
27,104,4,27-01-2012,1263534.86,0,36.96,3.737,140.9124021,8.009
27,105,5,3/2/12,1564246.02,0,42.52,3.796,141.0161924,8.009
27,106,6,10/2/12,1651605.35,1,37.86,3.826,141.1199827,8.009
27,107,7,17-02-2012,1606221.56,0,37.24,3.874,141.2140357,8.009
27,108,8,24-02-2012,1648602.39,0,41.74,3.917,141.3007857,8.009
27,109,9,2/3/12,1509323.09,0,40.07,3.983,141.3875357,8.009
